accession_num|name|date|url|img_urls
AKM180|The infant Krishna with his family|ca. 1710|https://www.agakhanmuseum.org/collection/artifact/the-infant-krishna-with-his-family-akm180|https://www.agakhanmuseum.org/dataset-images/656t0rdefzj-c66a90be-0569-4731-bd61-63cf24b5ab93/AKM180_2017_HERO.jpg
AKM283.f41v|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f41v|https://www.agakhanmuseum.org/dataset-images/5j5kzzqm55n-30b8ad7f-777f-429a-99d4-69d50c3970f1/AKM283.f41v_2020_ HERO.jpg
AKM283.f38v|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f38v|https://www.agakhanmuseum.org/dataset-images/5j5ipleib0f-be4771da-43c0-4c50-9db8-a3e72867232c/AKM283.f38v_2020_HERO.jpg
AKM283.f36r|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f36r|https://www.agakhanmuseum.org/dataset-images/5j5gjwbih6v-e0fb80b0-bf59-45c9-895e-e85bc8358596/AKM283.f36r_2020_HERO.jpg
AKM283.f31v|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f31v|https://www.agakhanmuseum.org/dataset-images/5j5e8zkm6ar-744fa767-8404-4d10-830d-0fd7535cb6a2/AKM283.f31v_2020_HERO.jpg
AKM283.f30r|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f30r|https://www.agakhanmuseum.org/dataset-images/5j5bu9mscab-8ea6d3e6-f035-482f-b8b3-de9ac1f7a49b/AKM283.f30r_2020-HERO.jpg
AKM283.f29r|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f29r|https://www.agakhanmuseum.org/dataset-images/5j59gwpg9mf-b4ae74f8-14ea-4a04-9cc4-8066a0f4d6dd/AKM283.f29r_2020_HERO.jpg
AKM283.f27r|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f27r|https://www.agakhanmuseum.org/dataset-images/5j5703kemaz-7eb8e346-07aa-46b5-b3ec-2456ef895d46/AKM283.f27r_2020_HERO.jpg
AKM283.f26r|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f26r|https://www.agakhanmuseum.org/dataset-images/5j8r4riblbj-89f9b380-8ac1-4d7a-9cdf-166b7daf6f2f/AKM283.f26r_2020_HERO.jpg
AKM283.f23v|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f23v|https://www.agakhanmuseum.org/dataset-images/5j8pzzzxk3j-a4e1c8b0-c2a6-4d62-876d-d7326907bf13/AKM283.f23v_2020_HERO.jpg
AKM283.f21v|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f21v|https://www.agakhanmuseum.org/dataset-images/5j4ygeiw7bz-2006e149-53ac-4114-a287-d6088b64207f/AKM283.f21v_2020_HERO.jpg
AKM283.f19r|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f19r|https://www.agakhanmuseum.org/dataset-images/5j4tiyz3s2j-561b20b2-f8a0-4f84-a13f-0ac9ea533e59/AKM283.f19r_2020_HERO.jpg
AKM283.f16r|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f16r|https://www.agakhanmuseum.org/dataset-images/5j4oyzkjkiz-183f808f-88c3-4a07-8c04-3003c6a90073/AKM283.f16r_2020_HERO.jpg
AKM283.f3v|Folio from the manuscript of the Spiritual Words from Greek Philosophy with Sayings of the Philosophers Accompanied with their Portraits|late 13th Century/additions made 1899|https://www.agakhanmuseum.org/collection/artifact/folio-from-the-manuscript-of-the-spiritual-words-from-greek-philosophy-with-sayings-of-the-philosophers-accompanied-with-their-portraits-akm283.f3v|https://www.agakhanmuseum.org/dataset-images/5hjnfnsmqbf-4b72fe66-463b-4ae5-ad63-7e21304328ba/AKM283.f3v_2020_ HERO.jpg
AKM288.16|Abu Muslim chastises a man for telling tales, Folio from the Ethics of Nasir (Akhlaq-e Nasiri) by Nasir al-Din Tusi (fol. 248r)|ca. 1590-1595|https://www.agakhanmuseum.org/collection/artifact/abu-muslim-chastises-a-man-for-telling-tales-folio-from-the-ethics-of-nasir-akhlaq-e-nasiri-by-nasir-al-din-tusi-fol.-248r-akm288.16|https://www.agakhanmuseum.org/dataset-images/46mhh7de2ir-c65dc11e-4b7c-4e16-98d1-948cbb34503e/AKM288.16.f248r_2018_HERO.jpg
AKM288.12|A Court Atelier, Folio from a manuscript of the Ethics of Nasir (Akhlaq-i Nasiri)|ca. 1590-1595|https://www.agakhanmuseum.org/collection/artifact/a-court-atelier-akm288.12|https://www.agakhanmuseum.org/dataset-images/46mcaj61qrp-67df9ced-407c-4acc-aa08-12981a0ff8a2/AKM288.12.f195r_2018_HERO.jpg
AKM284.18|A Discussion in a Pavilion|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/a-discussion-in-a-pavilion-akm284.18|https://www.agakhanmuseum.org/dataset-images/360gjrt0dmn-e29f22f0-7078-4f7d-964c-d24f59092427/AKM284.18_f106r_2018_HERO.jpg
AKM284.23|The Sinking Boat|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/the-sinking-boat-akm284.23|https://www.agakhanmuseum.org/dataset-images/360f3i6k11r-e1a71f67-36b0-455b-8d1f-fae8ca0797f7/AKM284.23_f164r_2018_HERO.jpg
AKM284.22|A Prince Meets a Sage|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/a-prince-meets-a-sage-akm284.22|https://www.agakhanmuseum.org/dataset-images/360dva5ct7b-e7026f9b-b9e9-48b3-a601-5c8ddbba3fe6/AKM284.22_f150r_2018_HERO.jpg
AKM284.20|A Sage in a Courtyard|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/a-sage-in-a-courtyard-akm284.20|https://www.agakhanmuseum.org/dataset-images/36094eja5wz-1d5a2b13-357a-423a-8f3b-56bf9448d240/AKM284.20_f129v_2018_HERO.jpg
AKM284.19|A Court Assembly|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/a-court-assembly-akm284.19|https://www.agakhanmuseum.org/dataset-images/3605m75ig5f-98f19234-180a-4386-8ce9-7c3e01c6bd6b/AKM284.19_f121v_2018_HERO.jpg
AKM284.17|Moses regrets his generosity towards the intemperate man, Folio from a Complete Works (Kulliyat) of Sadi (fol. 93v)|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/moses-regrets-his-generosity-towards-the-intemperate-man-folio-from-a-complete-works-kulliyat-of-sadi-fol.-93v-akm284.17|https://www.agakhanmuseum.org/dataset-images/3601xwkucft-0ac35c02-7f81-4ff9-af08-44bcc2883fd4/AKM284.17_f93v_2018_HERO.jpg
AKM284.16|A Battle at Night|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/a-battle-at-night-akm284.16|https://www.agakhanmuseum.org/dataset-images/3600ky2mv31-ec6327a8-64e5-4d93-89b8-52f29997b47d/AKM284.16_f79v_2018_HERO.jpg
AKM284.14|A Sinner’s Plea to God|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/a-sinners-plea-to-god-akm284.14|https://www.agakhanmuseum.org/dataset-images/35zwhbafa69-3e66e38d-0d7a-4b7b-81ca-aeb16cb6b275/AKM284.14_f75v_2018_HERO.jpg
AKM284.11|An Accident Befalls the Date-Picker|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/an-accident-befalls-the-date-picker-akm284.11|https://www.agakhanmuseum.org/dataset-images/35zv5un9qjh-1be899d4-8282-43b7-a059-0d753544061f/AKM284.11_f63v_2018_HERO.jpg
AKM284.10|The Prince of Khotan, the Ascetic, and the Hungry Man|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/the-prince-of-khotan-the-ascetic-and-the-hungry-man-akm284.10|https://www.agakhanmuseum.org/dataset-images/35ztt9e98m5-474621b7-e96c-478f-963b-8e3de87acde9/AKM284.10_f57v_2018_HERO.jpg
AKM284.9|Dhu’l-Nun Prays for Rain for the Egyptians|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/dhul-nun-prays-for-rain-for-the-egyptians-akm284.9|https://www.agakhanmuseum.org/dataset-images/35zs93ecg6l-457b4aed-35ae-4b91-821f-41e08f3a663e/AKM284.9_f53r_2018_HERO.jpg
AKM284.8|The Sage Who Was Attacked by a Drunken Man|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/the-sage-who-was-attacked-by-a-drunken-man-akm284.8|https://www.agakhanmuseum.org/dataset-images/35zp6s51tb7-8ca8d1af-58bc-4f54-a8e2-8fc715b3985c/AKM284.8_f50r_2018_HERO.jpg
AKM284.7|Various Medical Opinions|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/various-medical-opinions-akm284.7|https://www.agakhanmuseum.org/dataset-images/35zna8z3bgb-0ad1518c-114c-4308-8ecc-045d25f4ad4f/AKM284.7_f44v_2018_HERO.jpg
AKM284.5|The Traveller Gives Water to the Dog|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/the-traveller-gives-water-to-the-dog-akm284.5|https://www.agakhanmuseum.org/dataset-images/35zkv3x2nxt-6be4239d-6de8-4db6-a948-82fb62cd12d2/AKM284.5_f37v_2018_HERO.jpg
AKM284.4|The King’s Sentence|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/the-kings-sentence-akm284.4|https://www.agakhanmuseum.org/dataset-images/35zjktifitj-2e1686f4-bd47-44c9-94b6-4841f1b7596b/AKM284.4_f32r_2018_HERO.jpg
AKM284.3|King Dara and the Herdsman|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/king-dara-and-the-herdsman-akm284.3|https://www.agakhanmuseum.org/dataset-images/35zi4l5r90l-6eff42cc-813d-40b0-8507-618a72513150/AKM284.3_f26v_2018_HERO.jpg
AKM284.1|Palace Scene|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/palace-scene-akm284.1|https://www.agakhanmuseum.org/dataset-images/35zbtky68xf-2a02cb81-905a-4c5d-8e56-975b7c269d69/AKM284.1_f10r_2018_HERO.jpg
AKM284|Manuscript of Kulliyat (Collected Works) of Sa'di (d. 1292)|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/manuscript-of-kulliyat-collected-works-of-sadi-akm284|https://www.agakhanmuseum.org/dataset-images/35brlm6csqj-afc2f323-83ef-471f-b1b9-210a60068559/AKM00284_0006_HERO.jpg
AKM485|Qur'an Manuscript|1550–1565|https://www.agakhanmuseum.org/collection/artifact/quran-manuscript-akm485|https://www.agakhanmuseum.org/dataset-images/2zduwb3gpql-a42d3cd3-1eb8-46b3-a21d-9faf9e3d7cd1/AKM485_2017_HERO.jpg
AKM382|Dala’il al-Khayrat Prayerbook|dated A.H. 1207/AD 1793|https://www.agakhanmuseum.org/collection/artifact/dalail-al-khayrat-prayerbook-akm382|https://www.agakhanmuseum.org/dataset-images/2zdsqa9vtw3-20c94145-86c9-424f-851c-3b53f3c8425d/AKM00382_HERO.jpg
AKM309|Qur’an Manuscript|13th–14th centuries|https://www.agakhanmuseum.org/collection/artifact/quran-manuscript-akm309|https://www.agakhanmuseum.org/dataset-images/2zdgrqhikcp-afa0dbd7-d2d0-4192-a8d9-f46b976938da/AKM309_2014_HERO.jpg
AKM278|Dala’il al-Khayrat Prayer book|dated A.H. Muharram 1233/AD November 1818|https://www.agakhanmuseum.org/collection/artifact/dalail-al-khayrat-prayer-book-akm278|https://www.agakhanmuseum.org/dataset-images/2zdbxpgxa8v-27802cc6-8a22-4bb8-9f60-b3f996b20ecc/AKM00278_HERO.jpg
AKM274 (fol.64r)|Rustam Kills the White Div|1657|https://www.agakhanmuseum.org/collection/artifact/rustam-kills-the-white-div-akm274|https://www.agakhanmuseum.org/dataset-images/2zd7feyxbpb-5624bb22-d65d-4650-b839-6607edc1e0ca/AKM00274_0135_fol.64r_HERO.jpg
AKM261|Qur’an Section|11th century|https://www.agakhanmuseum.org/collection/artifact/quran-section-akm261|https://www.agakhanmuseum.org/dataset-images/2zd44mnxyah-980ac4ab-24b1-4da2-a753-469fd8bc5e61/AKM00261_HERO.jpg
AKM960|Fountain|16th century and later|https://www.agakhanmuseum.org/collection/artifact/fountain-akm960|https://www.agakhanmuseum.org/dataset-images/2ua5v0w4skz-fbacda99-d78d-45b9-afa3-6f615b87a8eb/AKM960_1_2016_HERO.jpg
AKM874|Tiles|15h century|https://www.agakhanmuseum.org/collection/artifact/tiles-akm874|https://www.agakhanmuseum.org/dataset-images/2u9xl7om3iz-02cd2842-ebff-4905-8e9b-02cf070286b9/AKM00874_HERO.jpg
AKM580|Panel of Tiles|15th century|https://www.agakhanmuseum.org/collection/artifact/panel-of-tiles-akm580|https://www.agakhanmuseum.org/dataset-images/2u9sf5rit6n-74183ccb-49b9-42e4-9592-64a814dded4b/AKM00580_HERO.jpg
AKM915|Fragment of a Textile|14th century|https://www.agakhanmuseum.org/collection/artifact/fragment-of-a-textile-akm915|https://www.agakhanmuseum.org/dataset-images/2u8saj7q7s9-d5ed08f1-0150-445d-aeb3-ec0a7c200463/AKM915_AT_2016_HERO.jpg
AKM674|Fragment of a Tiraz Textile|11th century|https://www.agakhanmuseum.org/collection/artifact/fragment-of-a-tiraz-textile-akm674|https://www.agakhanmuseum.org/dataset-images/2u8qmszcli5-41ee7a66-4195-4919-993f-1d3c9ad76d27/AKM674_AT_2016_HERO.jpg
AKM243|Leaf from a Qur’an Manuscript|15th century|https://www.agakhanmuseum.org/collection/artifact/leaf-from-a-quran-manuscript-akm243|https://www.agakhanmuseum.org/dataset-images/2u8h188bomr-9db45fb3-74b4-4675-984a-abdcf0c02b04/AKM243_2018_HERO.jpg
AKM925|Wine Bowl|1620-1630|https://www.agakhanmuseum.org/collection/artifact/wine-bowl-akm925|https://www.agakhanmuseum.org/dataset-images/2j0pwghavtz-8beda424-c4f6-453a-ad10-e6752bd707f9/AKM925_2013_HERO.jpg
AKM914|Base of a Water Pipe (Huqqa)|1662-1722|https://www.agakhanmuseum.org/collection/artifact/base-of-a-water-pipe-huqqa-akm914|https://www.agakhanmuseum.org/dataset-images/2j0np88b0bf-a6dea98e-04e4-4c3d-96ef-10620de31680/AKM914_HERO.jpg
AKM519|Manuscript of Kalimat (Utterances) of ‘Ali|16th century|https://www.agakhanmuseum.org/collection/artifact/manuscript-of-kalimat-utterances-of-ali-akm519|https://www.agakhanmuseum.org/dataset-images/2j0dvvwf6s5-f946ee1c-2884-44f9-b15e-01c3c44111da/AKM00519_HERO.jpg
AKM511|Ibn Sina’s Canon of Medicine, (Qanun [Fi’l-Tibb] of Ibn Sina), Vol. 4|1073|https://www.agakhanmuseum.org/collection/artifact/manuscript-of-qanun-fil-tibb-canon-of-medicine-volume-4-akm511|https://www.agakhanmuseum.org/dataset-images/2j0cdlufusx-7bb91c67-727d-4006-8b1c-105754258c61/AKM511_HERO.jpg
AKM484|Folio from an album page with Surat al-Fatiha|first half of 16th century|https://www.agakhanmuseum.org/collection/artifact/folio-from-an-album-page-with-surat-al-fatiha-akm484|https://www.agakhanmuseum.org/dataset-images/2hdbkx7o88f-a7314e04-676b-4e42-b4c1-0b48428072d2/AKM484.gold_2018_HERO.jpg
AKM481|Folio from a Qur'an manuscript|10th century|https://www.agakhanmuseum.org/collection/artifact/folio-from-a-quran-manuscript-akm481|https://www.agakhanmuseum.org/dataset-images/2hda9kk4g03-36446128-d036-493b-8b95-5c7f0b60e81d/AKM481_2017_HERO.jpg
AKM323|Folio from an album|1490-1520|https://www.agakhanmuseum.org/collection/artifact/folio-from-an-album-akm323|https://www.agakhanmuseum.org/dataset-images/2hcbnc2symp-522832b3-4e6f-4521-9a6e-8ac4be2b2bf6/AKM323_2018_HERO.jpg
AKM319|Qur’an Manuscript|Jumada I 1093 / May–June 1682|https://www.agakhanmuseum.org/collection/artifact/quran-manuscript-akm319|https://www.agakhanmuseum.org/dataset-images/2hc8mlkao3z-9c73a4a9-00c8-4df0-9395-6067032b367c/AKM319.f21v_f22r_2019_HERO.jpg
AKM313.2|Folio from a Qur’an Manuscript|15 century|https://www.agakhanmuseum.org/collection/artifact/folio-from-a-quran-manuscript-akm313_2|https://www.agakhanmuseum.org/dataset-images/2hbyvdufto7-748b7dbd-e0e9-4842-ab72-dec9a7c19864/AKM313.2_2019_HERO.jpg
AKM313.1|Folio from a Qur’an Manuscript|15th century|https://www.agakhanmuseum.org/collection/artifact/folio-from-a-quran-manuscript-akm313_1|https://www.agakhanmuseum.org/dataset-images/2hbwwopvcwx-bf352380-abc4-49aa-8b96-258634f80e49/AKM313.1_2019_HERO.jpg
AKM300|Folio from a Qur’an Manuscript|9th - 10th centuries|https://www.agakhanmuseum.org/collection/artifact/folio-from-a-quran-manuscript-akm300|https://www.agakhanmuseum.org/dataset-images/2hbssu6c4fn-527e1623-15c3-49b6-8fc5-537e80128825/AKM300_2017_HERO.jpg
AKM158|Krishna Greets Radha on a Balcony|ca. 1660|https://www.agakhanmuseum.org/collection/artifact/krishna-greets-radha-on-a-balcony-akm158|https://www.agakhanmuseum.org/dataset-images/2hbm3d0s3rp-ffabae05-3107-416a-ace1-e3d9c0fe1ec8/AKM158_2017_HERO.jpg
2018.2.1|Nichan al-Iftikhar – The Order of Glory|mid-19th century|https://www.agakhanmuseum.org/collection/artifact/nichan-al-iftikhar-the-order-of-glory-2018_2_1|https://www.agakhanmuseum.org/dataset-images/2euc5dtjpor-0157097c-07ca-4597-9dd8-f673e0e8281a/2018.2.1_HERO.jpg
AKM280.49|Enthronement Scene with Shah Rahmin and Mah-Pervin|1002 AH / 1593–1594|https://www.agakhanmuseum.org/collection/artifact/enthronement-scene-with-shah-rahmin-and-mah-pervin|https://www.agakhanmuseum.org/dataset-images/1wwucwnzi29-b385849b-c700-4696-8851-70fd988375dd/AKM00280_f204v_205r_AKM280.49-HERO.jpg
AKM302|Leaf from a Qur’an Manuscript|9th – 10th century|https://www.agakhanmuseum.org/collection/artifact/leaf-from-a-quran-manuscript-akm302|https://www.agakhanmuseum.org/dataset-images/1uauyu5t2kf-2561cc73-5d04-454f-8900-031b867d4534/AKM00302_HERO.jpg
AKM284.12|Sa’di and the Idol of Somnath|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/sadi-and-the-idol-of-somnath-akm284.12|https://www.agakhanmuseum.org/dataset-images/1uahw6y1vzr-0c291255-3503-4092-8d6b-88674f835a37/AKM284.12_f68v_2018_HERO.jpg
AKM284.6|The King who Forgave a Man who Cursed Him|ca. 1604|https://www.agakhanmuseum.org/collection/artifact/the-king-who-forgave-a-man-who-cursed-him-akm284.6|https://www.agakhanmuseum.org/dataset-images/1uafc3cyj18-9958df40-ae3e-462b-9163-ed7eb6963c9d/AKM284.6_f40v_2018_HERO.jpg
AKM10|The Horned Poppy (al-khashkhash al-qarni)|13th century|https://www.agakhanmuseum.org/collection/artifact/the-horned-poppy-al-khashkhash-al-qarni-akm10|https://www.agakhanmuseum.org/dataset-images/1tqajmrqg8a-5cdaa47c-d33d-4873-a2bf-8c7d50ef7d50/AKM10_HERO.jpg
